Date,Open,High,Low,Close,Volume
2026-04-27 00:00:00+05:30,1313.0,1371.5999755859375,1311.0,1365.800048828125,24673098
2026-04-28 00:00:00+05:30,1358.0,1395.199951171875,1357.0,1388.9000244140625,41027699
2026-04-29 00:00:00+05:30,1392.0,1433.800048828125,1391.300048828125,1425.4000244140625,30542143
2026-04-30 00:00:00+05:30,1409.0,1437.0,1393.0999755859375,1430.800048828125,30957881
2026-05-01 00:00:00+05:30,1430.800048828125,1430.800048828125,1430.800048828125,1430.800048828125,0
2026-05-04 00:00:00+05:30,1433.4000244140625,1467.4000244140625,1433.4000244140625,1463.0999755859375,24035700
2026-05-05 00:00:00+05:30,1460.0,1473.4000244140625,1450.0,1463.5999755859375,23543341
2026-05-06 00:00:00+05:30,1463.0,1473.300048828125,1427.5,1437.9000244140625,14221786
2026-05-07 00:00:00+05:30,1438.800048828125,1449.5,1430.300048828125,1436.199951171875,19816903
2026-05-08 00:00:00+05:30,1426.0,1442.800048828125,1417.5,1435.199951171875,8663105
2026-05-11 00:00:00+05:30,1420.0,1428.0,1382.0,1388.199951171875,15261787
2026-05-12 00:00:00+05:30,1392.0,1393.5,1360.300048828125,1364.0,24357500
2026-05-13 00:00:00+05:30,1361.4000244140625,1372.4000244140625,1352.4000244140625,1358.800048828125,13797989
2026-05-14 00:00:00+05:30,1365.199951171875,1378.0,1358.4000244140625,1361.800048828125,17303059
2026-05-15 00:00:00+05:30,1356.800048828125,1364.800048828125,1329.199951171875,1336.4000244140625,19976192
2026-05-18 00:00:00+05:30,1334.0,1342.0,1318.699951171875,1335.9000244140625,13022473
2026-05-19 00:00:00+05:30,1338.699951171875,1344.0,1318.4000244140625,1322.699951171875,21665501
2026-05-20 00:00:00+05:30,1318.699951171875,1362.9000244140625,1312.5999755859375,1359.699951171875,13248515
2026-05-21 00:00:00+05:30,1367.199951171875,1370.9000244140625,1345.199951171875,1349.5999755859375,17150630
2026-05-22 00:00:00+05:30,1350.0,1367.4000244140625,1349.0999755859375,1354.5,7105813
2026-05-25 00:00:00+05:30,1366.800048828125,1371.0999755859375,1357.0,1367.0,6750071
2026-05-26 00:00:00+05:30,1360.0999755859375,1368.5,1352.4000244140625,1356.300048828125,13769747
2026-05-27 00:00:00+05:30,1353.0,1361.0,1350.5,1357.9000244140625,8724718
