Date,Open,High,Low,Close,Volume
2024-06-11 00:00:00+05:30,3845.0,3879.949951171875,3841.0,3852.10009765625,1419898
2024-06-12 00:00:00+05:30,3874.39990234375,3893.5,3827.449951171875,3831.64990234375,2177001
2024-06-13 00:00:00+05:30,3856.800048828125,3890.0,3852.0,3878.14990234375,1932323
2024-06-14 00:00:00+05:30,3889.0,3889.0,3828.0,3832.050048828125,1860730
2024-06-18 00:00:00+05:30,3826.050048828125,3842.0,3795.050048828125,3815.10009765625,1774045
2024-06-19 00:00:00+05:30,3827.64990234375,3833.85009765625,3792.949951171875,3801.699951171875,1509050
2024-06-20 00:00:00+05:30,3796.0,3809.949951171875,3780.050048828125,3787.25,2846526
2024-06-21 00:00:00+05:30,3827.0,3877.800048828125,3798.050048828125,3810.75,4642195
2024-06-24 00:00:00+05:30,3808.75,3857.0,3791.300048828125,3816.800048828125,1702154
2024-06-25 00:00:00+05:30,3817.0,3847.64990234375,3792.89990234375,3838.449951171875,1338808
2024-06-26 00:00:00+05:30,3844.5,3866.949951171875,3841.0,3855.85009765625,1639845
2024-06-27 00:00:00+05:30,3831.0,3942.0,3818.10009765625,3934.14990234375,4526556
2024-06-28 00:00:00+05:30,3917.800048828125,3960.0,3897.85009765625,3904.14990234375,2731571
2024-07-01 00:00:00+05:30,3884.0,4001.699951171875,3884.0,3978.199951171875,2658723
2024-07-02 00:00:00+05:30,3993.60009765625,4023.39990234375,3982.550048828125,4017.39990234375,2307449
2024-07-03 00:00:00+05:30,4020.0,4026.10009765625,3955.0,3965.25,1821198
2024-07-04 00:00:00+05:30,3999.85009765625,4047.35009765625,3982.10009765625,4020.949951171875,2518001
2024-07-05 00:00:00+05:30,4010.0,4026.75,3988.0,4011.800048828125,1668616
2024-07-08 00:00:00+05:30,4022.0,4031.25,3978.050048828125,3993.199951171875,1758882
2024-07-09 00:00:00+05:30,3985.0,4006.949951171875,3975.10009765625,3985.5,1305801
2024-07-10 00:00:00+05:30,3983.699951171875,4003.300048828125,3902.0,3909.14990234375,2669716
2024-07-11 00:00:00+05:30,3931.0,3980.0,3895.60009765625,3923.699951171875,4872189
2024-07-12 00:00:00+05:30,3980.0,4199.9501953125,3971.300048828125,4183.9501953125,13509164
2024-07-15 00:00:00+05:30,4235.7001953125,4240.0,4157.0498046875,4169.2001953125,4848030
2024-07-16 00:00:00+05:30,4172.0,4194.5498046875,4144.89990234375,4178.4501953125,2029521
2024-07-18 00:00:00+05:30,4160.0,4325.0,4160.0,4315.5498046875,5613364
2024-07-19 00:00:00+05:30,4317.39990234375,4358.75,4285.25,4302.39990234375,3903354
2024-07-22 00:00:00+05:30,4299.9501953125,4319.9501953125,4265.0,4287.35009765625,1896386
2024-07-23 00:00:00+05:30,4283.0,4361.7001953125,4266.2998046875,4302.35009765625,2365208
2024-07-24 00:00:00+05:30,4287.5,4339.10009765625,4268.10009765625,4306.25,1809793
2024-07-25 00:00:00+05:30,4295.0,4343.0,4274.2001953125,4322.5,2810342
2024-07-26 00:00:00+05:30,4350.0,4422.4501953125,4337.0498046875,4387.85009765625,3552210
2024-07-29 00:00:00+05:30,4415.0,4431.0,4371.0,4381.10009765625,1746803
2024-07-30 00:00:00+05:30,4391.10009765625,4398.0,4327.2998046875,4365.35009765625,1797906
2024-07-31 00:00:00+05:30,4350.0,4414.0,4345.0,4385.35009765625,2330091
2024-08-01 00:00:00+05:30,4399.39990234375,4419.2998046875,4365.0498046875,4397.10009765625,2202244
2024-08-02 00:00:00+05:30,4365.0,4398.0,4270.0,4283.0498046875,2811282
2024-08-05 00:00:00+05:30,4239.0,4239.0,4110.5,4155.0498046875,2787771
2024-08-06 00:00:00+05:30,4170.9501953125,4258.25,4160.7998046875,4171.2001953125,2203067
2024-08-07 00:00:00+05:30,4228.0,4244.9501953125,4180.2998046875,4200.4501953125,1237666
2024-08-08 00:00:00+05:30,4181.0,4232.0,4160.0,4172.5498046875,2441283
2024-08-09 00:00:00+05:30,4217.0,4253.64990234375,4205.5498046875,4228.75,1302536
2024-08-12 00:00:00+05:30,4230.0,4239.0,4186.35009765625,4195.64990234375,936912
2024-08-13 00:00:00+05:30,4213.0,4234.0,4183.0,4196.9501953125,1495593
2024-08-14 00:00:00+05:30,4209.0,4306.2001953125,4188.14990234375,4295.25,3226545
2024-08-16 00:00:00+05:30,4350.0,4427.0,4325.10009765625,4416.0498046875,3457058
2024-08-19 00:00:00+05:30,4421.0,4494.25,4390.35009765625,4490.0,2055210
2024-08-20 00:00:00+05:30,4505.0,4565.0,4500.0,4523.2998046875,2212298
2024-08-21 00:00:00+05:30,4518.0,4560.0,4492.5498046875,4551.5,1896990
2024-08-22 00:00:00+05:30,4560.0,4560.9501953125,4497.2001953125,4502.0,1829872
2024-08-23 00:00:00+05:30,4500.0,4506.0,4455.0,4463.89990234375,1809253
2024-08-26 00:00:00+05:30,4489.0,4552.14990234375,4485.0,4502.4501953125,1844164
2024-08-27 00:00:00+05:30,4505.0,4510.0,4486.7998046875,4497.14990234375,930697
2024-08-28 00:00:00+05:30,4498.75,4562.5,4457.2998046875,4506.0498046875,1848058
2024-08-29 00:00:00+05:30,4460.0,4556.0,4460.0,4511.7998046875,2133641
2024-08-30 00:00:00+05:30,4500.0,4592.25,4487.7998046875,4553.75,3637222
2024-09-02 00:00:00+05:30,4576.0,4588.0,4512.0,4521.0498046875,1216500
2024-09-03 00:00:00+05:30,4521.0498046875,4555.89990234375,4495.89990234375,4512.35009765625,1717263
2024-09-04 00:00:00+05:30,4476.9501953125,4487.0,4436.7001953125,4479.25,1265505
2024-09-05 00:00:00+05:30,4481.0,4499.0,4454.14990234375,4475.9501953125,1688793
2024-09-06 00:00:00+05:30,4473.9501953125,4518.9501953125,4440.0,4456.75,1649179
2024-09-09 00:00:00+05:30,4455.0,4490.25,4430.5,4449.5498046875,1184938
2024-09-10 00:00:00+05:30,4442.4501953125,4539.9501953125,4440.4501953125,4507.85009765625,1385591
2024-09-11 00:00:00+05:30,4521.4501953125,4549.35009765625,4471.25,4479.35009765625,1325919
2024-09-12 00:00:00+05:30,4510.25,4532.60009765625,4431.2998046875,4517.7001953125,2742216
2024-09-13 00:00:00+05:30,4530.0,4547.0,4505.0,4522.60009765625,1458786
2024-09-16 00:00:00+05:30,4527.0,4546.0498046875,4494.4501953125,4513.25,1155120
2024-09-17 00:00:00+05:30,4513.25,4535.7998046875,4466.0,4505.64990234375,1699364
2024-09-18 00:00:00+05:30,4497.0498046875,4497.0498046875,4321.0,4346.14990234375,2961779
2024-09-19 00:00:00+05:30,4390.0498046875,4422.2001953125,4281.7998046875,4296.14990234375,2927551
2024-09-20 00:00:00+05:30,4316.89990234375,4330.7001953125,4227.5,4284.89990234375,5447908
2024-09-23 00:00:00+05:30,4300.0,4309.39990234375,4253.0,4268.5,1702319
2024-09-24 00:00:00+05:30,4251.64990234375,4291.0,4240.0,4271.2998046875,3012026
2024-09-25 00:00:00+05:30,4252.35009765625,4289.60009765625,4240.0,4274.75,2713073
2024-09-26 00:00:00+05:30,4260.0,4316.7998046875,4260.0,4292.5,3964251
2024-09-27 00:00:00+05:30,4335.0,4378.0,4300.0498046875,4308.7001953125,3012477
2024-09-30 00:00:00+05:30,4286.89990234375,4298.75,4260.0498046875,4268.5,2503416
2024-10-01 00:00:00+05:30,4255.5498046875,4295.75,4242.9501953125,4287.89990234375,1823365
