Date,Open,High,Low,Close,Volume
2026-04-27 00:00:00-04:00,422.3800048828125,427.1099853515625,417.07000732421875,424.82000732421875,30867300
2026-04-28 00:00:00-04:00,424.57000732421875,429.9200134277344,421.8999938964844,429.25,30438100
2026-04-29 00:00:00-04:00,424.5799865722656,426.82000732421875,420.2900085449219,424.4599914550781,38288300
2026-04-30 00:00:00-04:00,410.80999755859375,414.4200134277344,398.010009765625,407.7799987792969,70909400
2026-05-01 00:00:00-04:00,412.79998779296875,417.1099853515625,410.44000244140625,414.44000244140625,31372400
2026-05-04 00:00:00-04:00,411.5400085449219,420.7799987792969,410.79998779296875,413.6199951171875,28066500
2026-05-05 00:00:00-04:00,415.32000732421875,416.7799987792969,408.79998779296875,411.3800048828125,25700900
2026-05-06 00:00:00-04:00,408.0,418.4200134277344,405.1099853515625,413.9599914550781,30285900
2026-05-07 00:00:00-04:00,420.1099853515625,427.9800109863281,418.760009765625,420.7699890136719,34942400
2026-05-08 00:00:00-04:00,417.3900146484375,418.6300048828125,414.0,415.1199951171875,33383800
2026-05-11 00:00:00-04:00,407.8699951171875,412.69000244140625,405.5,412.6600036621094,35657900
2026-05-12 00:00:00-04:00,414.4800109863281,415.5,406.6400146484375,407.7699890136719,38594200
2026-05-13 00:00:00-04:00,403.20001220703125,406.30999755859375,401.0299987792969,405.2099914550781,29667100
2026-05-14 00:00:00-04:00,404.4800109863281,411.8399963378906,400.8800048828125,409.42999267578125,27077500
2026-05-15 00:00:00-04:00,414.2699890136719,428.1700134277344,412.9100036621094,421.9200134277344,50771200
2026-05-18 00:00:00-04:00,416.6199951171875,425.1199951171875,415.6099853515625,423.5400085449219,32564100
2026-05-19 00:00:00-04:00,429.8999938964844,432.70001220703125,416.489990234375,417.4200134277344,33018700
2026-05-20 00:00:00-04:00,414.1700134277344,422.1000061035156,411.29998779296875,421.05999755859375,27864000
2026-05-21 00:00:00-04:00,424.75,426.3399963378906,415.7099914550781,419.0899963378906,31393500
2026-05-22 00:00:00-04:00,419.5400085449219,424.3999938964844,416.3299865722656,418.57000732421875,22390300
2026-05-26 00:00:00-04:00,416.42999267578125,419.7699890136719,413.0199890136719,416.0299987792969,30356600
