Date,Open,High,Low,Close,Volume
2024-06-11 00:00:00+05:30,239.60000610351562,239.60000610351562,237.1750030517578,238.02499389648438,9371714
2024-06-12 00:00:00+05:30,239.0,242.1999969482422,237.77499389648438,238.4499969482422,13875116
2024-06-13 00:00:00+05:30,240.0,242.6750030517578,239.0749969482422,241.3000030517578,12995932
2024-06-14 00:00:00+05:30,242.5,242.8000030517578,238.10000610351562,238.75,11322596
2024-06-18 00:00:00+05:30,240.5,246.5,240.02499389648438,245.9250030517578,31870984
2024-06-19 00:00:00+05:30,246.125,248.5749969482422,243.375,247.875,20880284
2024-06-20 00:00:00+05:30,248.75,248.75,244.125,245.1999969482422,12571126
2024-06-21 00:00:00+05:30,248.97500610351562,250.47500610351562,244.5500030517578,245.27499389648438,95171176
2024-06-24 00:00:00+05:30,245.0500030517578,247.4499969482422,244.72500610351562,245.27499389648438,9934518
2024-06-25 00:00:00+05:30,245.27499389648438,249.0,244.64999389648438,248.4250030517578,9258210
2024-06-26 00:00:00+05:30,248.4250030517578,249.9499969482422,246.89999389648438,247.60000610351562,12812090
2024-06-27 00:00:00+05:30,246.0749969482422,255.97500610351562,244.60000610351562,255.39999389648438,42137138
2024-06-28 00:00:00+05:30,256.0,258.1499938964844,252.9250030517578,257.42498779296875,16405832
2024-07-01 00:00:00+05:30,258.95001220703125,267.8999938964844,257.04998779296875,263.67498779296875,30757528
2024-07-02 00:00:00+05:30,264.6499938964844,272.5,264.1499938964844,269.1000061035156,36276968
2024-07-03 00:00:00+05:30,270.95001220703125,272.7250061035156,267.75,269.5,16049384
2024-07-04 00:00:00+05:30,270.70001220703125,274.3999938964844,264.54998779296875,265.3500061035156,19524632
2024-07-05 00:00:00+05:30,265.67498779296875,268.25,264.7250061035156,267.54998779296875,10376090
2024-07-08 00:00:00+05:30,267.9750061035156,271.5,267.5,270.6000061035156,12176360
2024-07-09 00:00:00+05:30,272.0,272.4750061035156,268.79998779296875,270.5,8681444
2024-07-10 00:00:00+05:30,270.5,271.67498779296875,265.875,267.7749938964844,9233748
2024-07-11 00:00:00+05:30,268.3500061035156,269.7749938964844,265.0,267.04998779296875,8807618
2024-07-12 00:00:00+05:30,272.5,282.3999938964844,270.7749938964844,280.07501220703125,54186042
2024-07-15 00:00:00+05:30,283.45001220703125,283.45001220703125,278.07501220703125,279.8500061035156,16099478
2024-07-16 00:00:00+05:30,280.92498779296875,281.29998779296875,278.20001220703125,279.8500061035156,11239032
